         134227839 function calls (133581560 primitive calls) in 566.056 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:55(_AxesStack)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:464(<dictcomp>)
        1    0.000    0.000    0.000    0.000 <frozen zipimport>:321(_get_module_info)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(stack)
       10    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\linalg\linalg.py:112(isComplexType)
       17    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:149(classes_and_not_datetimelike)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1727(sanitize_to_nanoseconds)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:351(fill_bool)
        6    0.000    0.000    0.000    0.000 {built-in method height}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\lock.py:1(<module>)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\scale.py:71(limit_range_for_scale)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1661(TransformWrapper)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3757(And)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4753(_generateDefaultName)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1927(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3514(_Backend)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:2510(set_canvas)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\legend_handler.py:587(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:356(_recursive_repr)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\__init__.py:151(align_method_SERIES)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:212(array_values)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:1988(extract_pandas_array)
        2    0.000    0.000    0.000    0.000 {resizeEvent}
       42    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1060(TransformedBbox)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_enums.py:176(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1144(Wedge)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:56(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\tri\triangulation.py:4(Triangulation)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:323(_getdefaults)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_collections_abc.py:701(__len__)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\pathlib.py:101(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\shape_base.py:421(<listcomp>)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\linalg\linalg.py:193(_assert_stacked_2d)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:996(is_datetime_or_timedelta_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\missing.py:480(_array_equivalent_object)
        6    0.000    0.000    0.000    0.000 {built-in method pandas._libs.missing.checknull}
        1    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
       29    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:462(get_cachedir)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\rcsetup.py:942(validate_hist_bins)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\ImagePalette.py:25(ImagePalette)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:450(DebugActions)
       16    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\results.py:17(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:1047(Polygon)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\style\core.py:214(reload_library)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:2867(add_axobserver)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:30(<listcomp>)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:558(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:123(set_height_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\codecs.py:309(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\inspect.py:2849(return_annotation)
       14    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\typing.py:532(__hash__)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:347(is_datetime64tz_dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\series.py:632(values)
       32    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:1718(sanitize_sequence)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:1918(LightSource)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1683(suppress)
        1    0.000    0.000    0.002    0.002 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\helpers.py:648(make_html_tags)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\quiver.py:897(Barbs)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\mpl_toolkits\mplot3d\axis3d.py:485(ZAxis)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:244(_update_pixel_ratio)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ast.py:76(_convert)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\_config\config.py:547(_select_options)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\common.py:526(require_length_match)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\base.py:737(__iter__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1503(_set_names)
       21    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:296(_is_all_dates)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexing.py:2323(convert_to_index_sliceable)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\hydraulics_funcs.py:39(cal_thetas)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:2074(MaxNLocator)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\unicode.py:70(alphas)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1623(__getitem__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\tri\triplot.py:1(<module>)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:1275(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\mpl_toolkits\mplot3d\axis3d.py:478(YAxis)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\ast.py:62(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arraylike.py:50(__ge__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:503(_construct_axes_dict)
        2    0.000    0.000    0.000    0.000 {built-in method setFocusPolicy}
       21    0.000    0.000    0.000    0.000 {pandas._libs.algos.ensure_platform_int}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:81(TransformNode)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\collections.py:1909(TriMesh)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:2420(use_sticky_edges)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:342(_tuple_str)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:642(_sanitize_str_dtypes)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\construction.py:662(_maybe_repeat)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:3837(_set_is_copy)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexing.py:270(loc)
        2    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.is_sorted}
       24    0.000    0.000    0.000    0.000 {pandas._libs.lib.item_from_zerodim}
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:906(ToolPan)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\widgets.py:1690(_SelectorWidget)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\backend_qt5.py:227(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2912(prod)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:371(to_numpy)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\__init__.py:551(RcParams)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:1309(CenteredNorm)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:1443(Norm)
       11    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_color_data.py:31(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2499(CaselessKeyword)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3321(White)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\collections.py:968(_CollectionWithSizes)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\collections.py:1972(QuadMesh)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:242(SetCursorBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\category.py:26(StrCategoryConverter)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\offsetbox.py:581(DrawingArea)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backends\qt_editor\_formsubplottool.py:1(<module>)
        1    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap_external>:1173(__iter__)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\managers.py:606(consolidate)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:2058(is_boolean)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:208(external_values)
        6    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _deco}
        2    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\cffi\model.py:344(StructOrUnion)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1008(minposy)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2863(Char)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\image.py:1137(PcolorImage)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\polar.py:144(InvertedPolarTransform)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_collections_abc.py:672(keys)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\enum.py:352(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pkg_resources\extern\__init__.py:57(find_spec)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\traitlets\config\configurable.py:554(initialized)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(can_cast)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:262(is_dict_like)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\generic.py:1935(empty)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\RTM_initial.py:93(atmoE)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\hydraulics_funcs.py:64(hygroscopic_point)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\Desktop\TBM_3.0\src\model\model.py:18(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method setFocus}
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:172(check_getitem)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:668(PngImageFile)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2278(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4591(PrecededBy)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\tri\triinterpolate.py:287(CubicTriInterpolator)
       11    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:389(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\xml\etree\ElementTree.py:1751(C14NWriterTarget)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1693(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\__init__.py:106(__version__)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:528(set_results_name)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_enums.py:27(_deprecate_case_insensitive_join_cap)
        1    0.000    0.000    0.024    0.024 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\style\core.py:158(load_base_library)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\legend_handler.py:262(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_base.py:725(get_window_extent)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axes\_secondary_axes.py:9(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\polar.py:460(_ThetaShift)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1156(_get_parent_path)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:595(_is_classvar)
        5    0.000    0.000    0.000    0.000 C:\Program Files\JetBrains\PyCharm Community Edition 2022.2.3\plugins\python-ce\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:145(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\lib\function_base.py:1647(_extract_dispatcher)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\common.py:569(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\missing.py:883(clean_reindex_fill_method)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\ops\array_ops.py:292(na_logical_op)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:6444(unpack_nested_dtype)
        2    0.000    0.000    0.000    0.000 {built-in method setAllowedAreas}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:1213(LogitFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:2141(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\bezier.py:182(BezierSegment)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\__init__.py:99(version_info)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4907(Opt)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:5554(Suppress)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\markers.py:433(_half_fill)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\contour.py:1335(QuadContourSet)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:3145(CurveFilledA)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\widgets.py:34(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\spines.py:197(get_path)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:2407(get_constrained_layout)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\polar.py:111(PolarAffine)
        6    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\enum.py:664(value)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\traceback.py:292(walk_stack)
       19    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\typing.py:1149(cast)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1643(rename)
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
        9    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       10    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:655(empty)
        8    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\cbook\__init__.py:853(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\Image.py:3198(register_extensions)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\PIL\PngImagePlugin.py:145(ChunkStream)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\transforms.py:1744(AffineBase)
        9    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:1465(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:3911(Or)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4066(MatchFirst)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:4437(IndentedBlock)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:5373(Combine)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\dateutil\rrule.py:94(rrulebase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\pyplot.py:93(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\patches.py:939(StepPatch)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\figure.py:76(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\legend_handler.py:479(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\axis.py:546(Ticker)
        4    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\gridspec.py:101(set_width_ratios)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\sre_parse.py:1054(expand_template)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\tokenize.py:319(read_or_stop)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:573(_cmp_fn)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(prod)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\numpy\linalg\linalg.py:125(_realType)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\six.py:85(_import_module)
        7    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\dateutil\_common.py:9(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\algorithms.py:227(_ensure_arraylike)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\sorting.py:130(_int64_cut_off)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\arraylike.py:60(__and__)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\colors.py:1095(Normalize)
        5    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pyparsing\core.py:2269(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\artist.py:67(_finalize_rasterization)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\textpath.py:327(TextPath)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\backend_tools.py:972(ToolHelpBase)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\style\core.py:171(update_user_library)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\tri\tritools.py:11(TriAnalyzer)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\_layoutgrid.py:80(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\projections\geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\mpl_toolkits\mplot3d\art3d.py:160(Line3D)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\_collections_abc.py:719(__iter__)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\logging\__init__.py:1226(append)
        3    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\dataclasses.py:751(_set_new_attribute)
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\dtypes.py:1286(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:450(ensure_dtype_can_hold_na)
       12    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\pandas\core\indexes\base.py:1449(name)
        6    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 C:\Users\liuha\anaconda3\lib\site-packages\matplotlib\ticker.py:245(Formatter)
