wl	t1	t3	t4	t5	t12	t16
1119	125.3970288	0.006735375	0.110549375	0.01320325	0.0011135	1.40E-12
1120	126.2864913	0.00695975	0.122184875	0.01443825	0.001116	1.87E-12
1121	127.13305	0.0084545	0.184881625	0.022142625	0.001879875	1.87E-12
1122	127.5661063	0.00451975	0.060941875	0.006814375	0.000429	3.25E-12
1123	127.5581688	0.006012375	0.121812375	0.014243875	0.00109025	2.18E-12
1124	127.511555	0.005726	0.098531625	0.011599875	0.00089825	3.14E-12
1125	124.7976188	0.00669175	0.125241875	0.014827875	0.00121425	2.88E-12
1126	121.9523357	0.003636429	0.039102714	0.004039286	0.000207286	2.91E-12
1127	126.6426563	0.007791125	0.158146125	0.018469	0.0014925	2.25E-12
1128	124.3218238	0.00495775	0.08227575	0.00910725	0.0005745	3.53E-12
1129	124.5869363	0.00604625	0.09079875	0.010227125	0.00064325	2.57E-12
1130	123.629185	0.00534625	0.051701875	0.0056475	0.000342125	2.33E-12
1131	124.85246	0.01245425	0.31833	0.03892075	0.004218375	2.58E-12
1132	125.4599086	0.011557857	0.269664429	0.032566	0.003354429	2.54E-12
1133	122.7675888	0.0072155	0.13705475	0.0157835	0.00122225	2.88E-12
1134	123.4269	0.003791125	0.03044425	0.003246125	0.00016775	3.35E-12
1135	124.8445213	0.00184125	0.014210375	0.001486625	8.06E-05	6.91E-12
1136	123.4737563	0.0058615	0.124199625	0.013919125	0.001003125	4.65E-12
1137	124.6311829	0.012523	0.328856429	0.039723143	0.004225286	3.21E-12
1138	119.85481	0.009087875	0.216759875	0.02545625	0.002462625	3.22E-12
1139	122.3105225	0.013956375	0.374675875	0.046296875	0.00642	2.78E-12
1140	122.6740886	0.011328286	0.263606143	0.032044571	0.003705857	2.97E-12
1141	119.555405	0.0094565	0.236982125	0.02826625	0.0029295	4.83E-12
1142	122.341985	0.010377	0.268045875	0.031787625	0.00355925	3.41E-12
1143	120.5477814	0.014766714	0.360531571	0.044506143	0.005523143	3.21E-12
1144	120.248995	0.007329875	0.136021125	0.015602625	0.00148125	3.48E-12
1145	121.48414	0.006547125	0.1386465	0.015652125	0.00117875	4.32E-12
1146	122.4186043	0.008251143	0.170968	0.019291714	0.001460857	4.91E-12
1147	122.6079688	0.0040685	0.044267375	0.004487625	0.000230375	4.26E-12
1148	121.9836086	0.012439857	0.318675	0.038415429	0.004741	3.77E-12
1149	121.2081763	0.01022225	0.2615215	0.030936875	0.0034015	4.61E-12
1150	120.8748413	0.007445375	0.130899125	0.0154085	0.001558625	6.39E-12
1151	120.6508929	0.009218571	0.21296	0.024225714	0.002370429	4.69E-12
1152	120.09467	0.011200875	0.29930875	0.03534725	0.0041485	4.99E-12
1153	120.1941543	0.011438286	0.292824857	0.035332286	0.004786429	4.06E-12
1154	120.7291738	0.008534375	0.13604875	0.015542125	0.001358625	4.39E-12
1155	120.9445043	0.014756857	0.381395714	0.045746	0.006289857	4.46E-12
1156	119.2902488	0.012469875	0.324267375	0.03857175	0.005168375	5.13E-12
1157	119.7290486	0.018531286	0.421643714	0.051710714	0.008317429	3.77E-12
1158	119.810175	0.01629175	0.3907705	0.04740325	0.00763275	4.11E-12
1159	117.8985357	0.018506	0.468711	0.057216	0.009653429	4.02E-12
1160	116.4455538	0.01543775	0.363526375	0.0427255	0.00632325	4.58E-12
1161	113.58841	0.021967571	0.503069286	0.061965571	0.011802143	3.57E-12
1162	117.5900371	0.021788286	0.508288	0.062065571	0.011555857	3.92E-12
1163	118.1794863	0.029133125	0.671138	0.084816375	0.020086	2.67E-12
1164	115.4885886	0.025083143	0.568574857	0.070326	0.014819714	3.43E-12
1165	117.6852157	0.023528857	0.534672714	0.065819714	0.012946286	3.96E-12
1166	115.197325	0.025519875	0.555052375	0.06944375	0.01532125	3.47E-12
1167	116.6571871	0.025886286	0.594602	0.073429	0.015941857	3.58E-12
1168	117.498285	0.026881625	0.593075625	0.07360975	0.01687575	3.65E-12
1169	113.3441886	0.030476714	0.651380286	0.081995429	0.020373857	2.86E-12
1170	116.6430643	0.032242286	0.700103429	0.088679286	0.023079429	2.60E-12
1171	117.1499129	0.029616286	0.654218	0.082098857	0.019872429	3.16E-12
1172	116.8010488	0.03232675	0.693242125	0.088093625	0.023198125	2.62E-12
1173	115.8764014	0.031812	0.695481	0.087905286	0.022603857	2.83E-12
1174	116.03677	0.022056429	0.474560143	0.057502429	0.011180429	5.31E-12
1175	114.6359214	0.031658	0.705241143	0.088683429	0.023434714	3.49E-12
1176	112.2747988	0.035047	0.742511375	0.094694	0.02681075	2.22E-12
1177	115.1621771	0.033143571	0.718816	0.090584571	0.024457429	2.92E-12
1178	113.3972986	0.024948	0.518262143	0.064318429	0.014879286	5.03E-12
1179	112.9528443	0.036697571	0.791676429	0.100760429	0.029172571	1.97E-12
1180	114.5572713	0.030330625	0.66401675	0.082323	0.021104625	3.86E-12
1181	113.8414743	0.028892714	0.675682143	0.083519143	0.020340143	4.73E-12
1182	114.3905371	0.021411143	0.488325	0.058122	0.012059857	6.52E-12
1183	107.3342857	0.031816286	0.715189714	0.088718714	0.023287857	3.84E-12
1184	112.3375357	0.029092143	0.655131286	0.079854	0.019815286	4.71E-12
1185	113.6148329	0.026416571	0.620417	0.074669714	0.017245286	5.99E-12
1186	113.1436843	0.034109571	0.759403	0.094530286	0.026136429	3.26E-12
1187	113.2839771	0.030911429	0.700708714	0.086078857	0.021989714	4.48E-12
1188	112.5291213	0.02087325	0.486372125	0.056934	0.010960125	8.56E-12
1189	106.5065357	0.030817571	0.707603429	0.086840286	0.022393286	4.66E-12
1190	111.0312157	0.033892429	0.746695286	0.092263	0.025692286	3.65E-12
1191	112.83377	0.029744714	0.684129429	0.08228	0.020686429	5.86E-12
1192	112.20291	0.034513143	0.753182571	0.093366143	0.026606571	3.68E-12
1193	112.2455114	0.031318429	0.697383	0.085300429	0.022786	5.05E-12
1194	111.9636257	0.033655429	0.759259	0.092977857	0.025916286	4.31E-12
1195	110.8433614	0.030785	0.712803714	0.085489714	0.022237429	5.86E-12
1196	110.8752329	0.029176143	0.667685143	0.080195714	0.019834286	6.83E-12
1197	110.7057471	0.034639571	0.783769571	0.096122429	0.027281	3.99E-12
1198	107.1710843	0.032209429	0.705936	0.086221	0.024054286	5.26E-12
1199	102.14321	0.026018571	0.595477857	0.070776143	0.016469	9.07E-12
1200	110.5728886	0.032128714	0.712312286	0.086409429	0.023388	5.87E-12
1201	110.4587771	0.029717571	0.694479286	0.082922286	0.021044857	7.28E-12
1202	110.666005	0.031584833	0.704960833	0.084592333	0.0235245	6.39E-12
1203	108.25911	0.031246	0.713714429	0.085994714	0.022672143	6.84E-12
1204	104.7200229	0.025472	0.585895	0.069463	0.016460714	9.90E-12
1205	109.6574629	0.033077714	0.724880714	0.087950714	0.024843143	5.64E-12
1206	108.8714057	0.035743143	0.801605429	0.097607571	0.028763714	4.19E-12
1207	109.6514243	0.030683714	0.679819	0.081135714	0.021463857	7.87E-12
1208	107.3758671	0.032219857	0.718970714	0.086608143	0.024154143	6.92E-12
1209	101.9348086	0.032169429	0.726239714	0.087545857	0.024094429	6.82E-12
1210	108.11009	0.033978333	0.754378833	0.0906015	0.026258833	6.01E-12
1211	104.8270429	0.032668143	0.720646	0.086596	0.024661857	7.34E-12
1212	107.6359671	0.029342	0.6872	0.081273286	0.020578571	1.04E-11
1213	108.2701186	0.034382857	0.788103857	0.094441429	0.027258429	6.02E-12
1214	107.7199457	0.029716857	0.705848857	0.082190143	0.021274571	1.07E-11
1215	108.0574083	0.030656833	0.710504333	0.083975833	0.0220485	9.71E-12
1216	107.7582343	0.034334429	0.770206857	0.092066	0.026884429	6.92E-12
1217	107.5836614	0.033523857	0.764733286	0.091107286	0.026231714	7.74E-12
1218	107.2987557	0.035437857	0.789098429	0.093897	0.028149714	5.94E-12
1219	106.1922217	0.033479667	0.755448667	0.089442	0.025507	8.20E-12
1220	106.9375686	0.034492143	0.784902429	0.092782571	0.027258286	7.15E-12
1221	106.80251	0.035929857	0.794816571	0.094997	0.028961	6.14E-12
1222	106.0966886	0.035234286	0.782458	0.093256286	0.027909857	6.60E-12
1223	105.361725	0.03452	0.770112667	0.091451667	0.027001333	7.63E-12
1224	106.2984071	0.033114571	0.756126143	0.088892143	0.025273286	9.67E-12
1225	105.6562229	0.034949286	0.79574	0.093771429	0.027949857	7.57E-12
1226	106.0904033	0.036673333	0.818249833	0.097192	0.030114167	5.69E-12
1227	102.4259371	0.032579714	0.762947	0.088745	0.025079429	1.06E-11
1228	105.4889867	0.036161667	0.817122667	0.0966095	0.029586167	6.30E-12
1229	105.1868029	0.036394429	0.820165	0.096796143	0.029931571	6.26E-12
1230	104.7339714	0.035362857	0.801847714	0.094145	0.028512429	7.72E-12
1231	104.9272283	0.037404333	0.834034333	0.09862	0.031216	5.07E-12
1232	103.5780729	0.037428	0.834344429	0.098517429	0.031255286	5.16E-12
1233	104.323485	0.034093833	0.7909645	0.092092833	0.026996	1.00E-11
1234	104.0504186	0.037878571	0.840690714	0.099189286	0.031850857	4.62E-12
1235	103.0023329	0.037104429	0.834822571	0.098091857	0.030980714	5.62E-12
1236	103.9495067	0.037845	0.841449833	0.098966	0.031847833	4.79E-12
1237	103.7875086	0.036578286	0.828604571	0.096762714	0.030345857	6.77E-12
1238	103.6818167	0.037712167	0.8409105	0.098576667	0.031713833	5.11E-12
1239	102.60252	0.037523857	0.840130714	0.098258429	0.031528143	5.42E-12
1240	101.9830667	0.0378645	0.842724667	0.098547833	0.031909333	5.08E-12
1241	103.0437957	0.036587	0.832866714	0.096750857	0.030488571	7.06E-12
1242	102.4201233	0.037505	0.840777333	0.097937667	0.031533667	5.69E-12
1243	101.5568343	0.037568143	0.841396714	0.097869429	0.031609714	5.70E-12
1244	100.3103617	0.037163333	0.838090833	0.097205167	0.031148667	6.43E-12
1245	102.2515071	0.037307571	0.839862286	0.097328714	0.031333286	6.23E-12
1246	101.33718	0.037208167	0.83957	0.097138667	0.031238667	6.45E-12
1247	101.0652533	0.036922833	0.836938333	0.0965955	0.030903	7.04E-12
1248	101.9146686	0.036360286	0.831957143	0.095711286	0.030257571	8.16E-12
1249	101.6050633	0.036799333	0.836433667	0.096213	0.030780167	7.48E-12
1250	101.3332971	0.036437286	0.832231857	0.095483857	0.030326143	8.23E-12
1251	100.5212717	0.0361325	0.828351333	0.0947565	0.029937333	8.92E-12
1252	100.4128783	0.036114667	0.830854833	0.094984833	0.030007167	9.08E-12
1253	99.86333857	0.035824	0.822738286	0.093836	0.029482571	9.92E-12
1254	100.0981983	0.035167167	0.815432333	0.092410667	0.028715833	1.14E-11
1255	100.0776514	0.035470286	0.824142429	0.093565429	0.029235	1.10E-11
1256	99.922085	0.0349205	0.806366833	0.091360667	0.028184	1.26E-11
1257	98.955175	0.034491167	0.804408833	0.090346667	0.027798333	1.35E-11
1258	99.49330286	0.034669	0.813712429	0.091746429	0.028211143	1.34E-11
1259	99.22549833	0.0331995	0.784280333	0.087416833	0.0261075	1.74E-11
1260	99.48670833	0.0329385	0.789373167	0.087648833	0.026015167	1.82E-11
1261	99.20889333	0.031922833	0.768794167	0.084311833	0.024592833	2.12E-11
1262	97.85138571	0.031551143	0.736924857	0.081345286	0.023336571	2.37E-11
1263	99.01567	0.031048833	0.7423525	0.081586667	0.023099667	2.53E-11
1264	97.45631833	0.030188667	0.687611667	0.075390833	0.0208305	2.88E-11
1265	97.78633667	0.031293	0.727003833	0.080479167	0.022857833	2.60E-11
1266	98.64232429	0.030678429	0.718822	0.078668571	0.022159571	2.83E-11
1267	96.84088167	0.030089167	0.726674333	0.078752333	0.021925	3.09E-11
1268	96.27269667	0.030266833	0.702958	0.077238333	0.021526	3.17E-11
1269	97.44725667	0.026223833	0.473272833	0.052434167	0.012438833	4.79E-11
1270	97.69598	0.030291714	0.724173714	0.078916	0.021995571	3.32E-11
1271	97.75971167	0.031016833	0.75089	0.082059833	0.023320667	3.14E-11
1272	97.23498333	0.0316945	0.7670365	0.083466333	0.024343167	2.82E-11
1273	97.019755	0.032159833	0.758371	0.083269	0.024442	2.79E-11
1274	96.24337167	0.032132333	0.7747445	0.084463167	0.0249385	2.81E-11
1275	96.62192167	0.032831167	0.7752115	0.084986333	0.025493833	2.61E-11
1276	96.77416429	0.033303143	0.791526714	0.086686571	0.026399143	2.45E-11
1277	96.57097333	0.0327235	0.788138667	0.086170667	0.0258985	2.88E-11
1278	96.14521667	0.033959833	0.813152833	0.0890655	0.027637333	2.24E-11
1279	95.37009	0.0331435	0.806790667	0.087949	0.026796167	2.80E-11
1280	94.82606167	0.032739	0.805224833	0.087447167	0.026411333	3.04E-11
1281	92.23454333	0.0333895	0.817404167	0.088955333	0.027349167	2.78E-11
1282	81.51633	0.034559667	0.8370685	0.0913175	0.028931833	2.09E-11
1283	89.667935	0.034125833	0.83071	0.090327	0.028367	2.38E-11
1284	92.93457667	0.034323167	0.836459167	0.090978667	0.028728833	2.34E-11
1285	93.933095	0.033561833	0.825207667	0.089313167	0.027732833	2.86E-11
1286	93.73594	0.034824	0.845692167	0.091866333	0.029452	2.10E-11
1287	94.43974571	0.033263286	0.824572286	0.088770429	0.027481	3.17E-11
1288	93.99034	0.031497333	0.8053695	0.085763	0.025504167	4.55E-11
1289	94.352215	0.030389167	0.788788333	0.083363333	0.024121167	5.40E-11
1290	92.63727833	0.033051667	0.827719	0.088695667	0.027407833	3.52E-11
1291	93.40670833	0.034668333	0.848190667	0.0914645	0.029407833	2.34E-11
1292	93.82057	0.029334833	0.772236167	0.081165667	0.022764833	6.54E-11
1293	93.95779	0.0318665	0.810082	0.086154833	0.0260665	4.80E-11
1294	92.27177	0.032386833	0.815662167	0.086825	0.026500333	4.43E-11
1295	93.42619	0.0304732	0.8040626	0.0848218	0.024534	5.81E-11
1296	93.58303833	0.028053167	0.735534	0.076868667	0.0209165	8.59E-11
1297	92.84720167	0.026307833	0.698253167	0.0724655	0.018957833	1.07E-10
1298	92.34659833	0.028928833	0.777586833	0.0802435	0.022668167	7.73E-11
1299	93.06695167	0.032639833	0.834822	0.088369667	0.027287167	4.34E-11
1300	92.702305	0.027967167	0.710660833	0.073766333	0.020314333	8.78E-11
1301	92.480115	0.024858833	0.6893345	0.0707075	0.017486333	1.23E-10
1302	91.50231167	0.030302833	0.797959667	0.083139167	0.024379667	6.90E-11
1303	91.00221	0.027746833	0.7144435	0.074225	0.020371	9.55E-11
1304	90.723365	0.0203825	0.550974833	0.055206667	0.012487333	1.89E-10
1305	91.78710333	0.028806	0.780661333	0.0802355	0.022733333	8.85E-11
1306	91.414122	0.0288042	0.794757	0.0821252	0.0229888	9.07E-11
1307	91.46904833	0.0189145	0.532998167	0.05298	0.010754167	2.19E-10
1308	91.31681	0.025135167	0.702746167	0.071156333	0.018443667	1.41E-10
1309	91.32003167	0.0259255	0.75151	0.0761765	0.019578667	1.36E-10
1310	90.914595	0.018805	0.550989667	0.053808333	0.010885167	2.35E-10
1311	90.73878	0.023018333	0.646878667	0.0648525	0.015755167	1.76E-10
1312	90.37919	0.024803	0.6792608	0.0685218	0.0178398	1.60E-10
1313	87.16248333	0.020626667	0.599945167	0.0590205	0.0127185	2.26E-10
1314	90.0722	0.017085833	0.512477	0.049860333	0.009703	2.73E-10
1315	86.86091833	0.017559	0.507269833	0.049256667	0.009112833	2.92E-10
1316	89.36363167	0.0229545	0.655473833	0.065241333	0.015829833	2.03E-10
1317	89.82725	0.019105	0.5715778	0.055871	0.0123218	2.59E-10
1318	88.92681833	0.023489833	0.673983333	0.067022167	0.016699333	1.99E-10
1319	90.02037167	0.015192	0.457604833	0.042966	0.008031167	4.04E-10
1320	89.43272833	0.014954833	0.4688625	0.0445965	0.008370167	3.75E-10
1321	89.111432	0.020295	0.6082474	0.0595142	0.012989	2.68E-10
1322	88.74852333	0.0198435	0.618335667	0.059353	0.012852167	3.09E-10
1323	88.83501333	0.013306	0.387823167	0.035431	0.005536167	4.33E-10
1324	88.921996	0.0152848	0.4476004	0.0419238	0.0077616	3.86E-10
1325	88.66634333	0.020357667	0.650117	0.063306167	0.0136725	3.06E-10
1326	88.34651833	0.017319833	0.5314675	0.050724833	0.009724833	4.02E-10
1327	87.92896833	0.015580333	0.477213667	0.045593	0.0083985	4.11E-10
1328	88.230956	0.0138598	0.4342162	0.0410772	0.0070974	4.40E-10
1329	85.69892333	0.009784667	0.304246167	0.027274	0.003294667	6.49E-10
1330	87.03037833	0.0128705	0.421828833	0.038662667	0.005807167	5.47E-10
1331	87.490138	0.008713	0.1887774	0.0169488	0.0017942	5.49E-10
1332	85.27290667	0.0080385	0.2197875	0.019588333	0.002251833	6.81E-10
1333	87.616182	0.0114696	0.3544732	0.0317572	0.0042226	6.77E-10
1334	87.574975	0.009965667	0.293102333	0.026751167	0.003971333	6.11E-10
1335	87.49795333	0.0114635	0.381701167	0.034656333	0.004903333	6.92E-10
1336	86.347036	0.00805	0.278935	0.0245438	0.003037	7.62E-10
1337	86.86838	0.010963667	0.339202167	0.030807	0.0044865	6.55E-10
1338	86.604516	0.0089976	0.2861152	0.0248568	0.002969	8.06E-10
1339	85.75588667	0.009916333	0.3153845	0.028181667	0.003582	8.12E-10
1340	84.95740833	0.0080085	0.275204167	0.02454	0.0034035	8.24E-10
1341	86.143492	0.0082572	0.2925836	0.0250856	0.0027406	1.01E-09
1342	86.13154833	0.009122333	0.330322167	0.028860833	0.003374333	9.63E-10
1343	86.023876	0.0078952	0.2271358	0.0196414	0.0018238	9.56E-10
1344	85.902115	0.004133	0.1051115	0.008744167	0.000759	9.96E-10
1345	85.9737	0.0049706	0.1516166	0.0123108	0.0009398	1.12E-09
1346	85.13965167	0.003533167	0.0579505	0.0044455	0.0002305	1.12E-09
1347	85.71465	0.0030722	0.05499	0.00402	0.0001902	1.56E-09
1348	85.42017667	0.000793	0.000998667	5.73E-05	1.50E-06	2.53E-09
1349	85.12981	0.0017926	0.0070962	0.0004738	1.48E-05	1.28E-09
1350	84.13453833	0.001509333	0.014034667	0.000954833	3.53E-05	2.69E-09
1351	83.975058	0.0016102	0.0009118	5.54E-05	1.40E-06	9.51E-10
1352	85.06970667	0.0009405	0.000419667	2.85E-05	6.67E-07	2.66E-09
1353	84.635494	0.0007064	3.88E-05	0	0	4.23E-09
1354	84.455285	0.000395833	2.12E-05	0	0	4.33E-09
1355	83.607236	6.62E-05	0	0	0	4.43E-09
1356	83.14159	0.000164167	1.33E-06	0	0	4.53E-09
1357	82.270476	0.0002804	2.20E-06	0	0	4.64E-09
1358	83.498648	0.0001122	0	0	0	4.74E-09
1359	83.61160833	9.15E-05	0	0	0	4.85E-09
1360	81.782418	3.70E-05	0	0	0	4.97E-09
1361	83.695975	9.90E-05	0	0	0	5.08E-09
1362	83.303576	5.10E-05	0	0	0	5.20E-09
1363	81.65719	0.0001796	0	0	0	5.32E-09
1364	82.88232667	6.60E-05	0	0	0	5.44E-09
1365	82.192096	7.88E-05	0	0	0	5.57E-09
1366	82.5156	5.78E-05	0	0	0	5.70E-09
1367	81.664294	0.0001592	0	0	0	5.84E-09
1368	82.365206	7.38E-05	0	0	0	5.96E-09
1369	80.99083667	5.80E-05	0	0	0	6.10E-09
1370	80.748736	8.78E-05	0	0	0	6.24E-09
1371	81.083616	0.0001274	0	0	0	6.38E-09
1372	81.90290333	0.000102833	0	0	0	6.53E-09
1373	81.831634	0.0001504	0	0	0	6.68E-09
1374	81.933748	0.0006396	3.80E-06	0	0	6.83E-09
1375	80.552684	0.0003464	1.04E-05	0	0	6.97E-09
1376	79.68148333	0.000553	2.13E-05	0	0	7.14E-09
1377	80.695732	0.0001998	1.20E-06	0	0	7.30E-09
1378	80.379066	0.0006572	0.000111	1.88E-05	0	4.13E-09
1379	81.32815	0.0002046	0	0	0	7.62E-09
1380	80.56230333	0.000373167	2.33E-06	0	0	7.80E-09
1381	80.805566	6.42E-05	0	0	0	7.98E-09
1382	79.554096	0.000128	0	0	0	8.15E-09
1383	80.17316	6.88E-05	0	0	0	8.33E-09
1384	80.21714667	0.000106	0	0	0	8.52E-09
1385	79.444284	7.64E-05	0	0	0	8.72E-09
1386	80.333992	3.08E-05	0	0	0	8.91E-09
1387	79.280206	0.0005258	6.60E-06	0	0	9.10E-09
1388	79.611516	9.08E-05	0	0	0	9.29E-09
1389	80.02192167	0.000694667	5.77E-05	4.67E-06	0	8.53E-09
1390	78.426268	0.0006026	4.46E-05	4.80E-06	0	8.06E-09
1391	79.59332	0.0008086	8.12E-05	4.60E-06	0	8.87E-09
1392	79.519876	0.0002152	2.60E-06	0	0	1.02E-08
1393	79.035858	0.0003468	1.04E-05	0	0	1.04E-08
1394	78.488604	0.0005428	3.60E-06	0	0	1.06E-08
1395	78.36588167	9.23E-05	0	0	0	1.08E-08
1396	78.850444	0.000138	0	0	0	1.11E-08
1397	78.756124	0.0001716	2.80E-06	0	0	1.13E-08
1398	78.708384	0.0009948	0.0002954	1.58E-05	2.00E-07	8.52E-09
1399	78.55695	0.0006676	5.92E-05	5.40E-06	0	1.03E-08
1400	76.416232	0.0001166	0	0	0	1.21E-08
1401	76.726432	0.000135	0	0	0	1.23E-08
1402	77.870738	0.000548	0.0003606	1.96E-05	4.00E-07	1.18E-08
1403	77.411838	0.0011038	0.000578	3.30E-05	6.00E-07	1.01E-08
1404	76.725735	0.000519	9.25E-05	5.83E-06	1.67E-07	1.19E-08
1405	76.913492	0.0002196	2.00E-07	0	0	1.35E-08
1406	77.08529	0.0009868	0.0003388	1.20E-05	2.00E-07	1.12E-08
1407	77.153674	6.80E-05	0	0	0	1.41E-08
1408	76.6166	0.0010048	0.0002772	1.56E-05	2.00E-07	9.56E-09
1409	77.136246	0.0003754	0.0001366	7.60E-06	2.00E-07	1.35E-08
1410	76.756298	0.0006204	3.68E-05	0	0	1.50E-08
1411	76.569196	0.0011194	0.0004444	2.38E-05	4.00E-07	1.13E-08
1412	74.13881	0.0008958	0.0013772	8.46E-05	2.00E-06	9.34E-09
1413	74.839216	0.0018582	0.0128938	0.0008148	2.70E-05	9.45E-09
1414	76.02936	0.0004922	2.98E-05	0	0	1.63E-08
1415	75.737116	0.0004726	1.92E-05	0	0	1.66E-08
1416	75.245132	0.002181	0.0220092	0.0014532	5.92E-05	5.46E-09
1417	76.045046	0.0016346	0.0032996	0.0002152	5.80E-06	4.38E-09
1418	75.897344	0.0012562	0.0050724	0.0002998	8.80E-06	8.87E-09
1419	74.715468	0.0003834	3.02E-05	0	0	1.81E-08
1420	74.4577	0.000921	0.0029742	0.0001734	4.80E-06	1.42E-08
1421	75.539218	0.0019266	0.005428	0.0003952	1.26E-05	8.17E-09
1422	72.737648	0.0030644	0.0419274	0.002822	0.0001268	6.92E-09
1423	73.9403	0.0013994	0.0014464	0.0001154	3.00E-06	6.56E-09
1424	73.0192175	0.0011415	0.010777	0.00065375	2.40E-05	1.08E-08
1425	74.817186	0.0024216	0.0299618	0.0020296	8.70E-05	7.48E-09
1426	72.19328	0.0023664	0.0222616	0.0015328	7.82E-05	4.09E-09
1427	73.133492	0.003025	0.0545914	0.0038682	0.0002098	6.51E-09
1428	74.232716	0.0014958	0.0025322	0.0001498	3.80E-06	8.26E-09
1429	72.943996	0.0021676	0.0413842	0.0028166	0.0001506	5.57E-09
1430	71.785828	0.003036	0.0830002	0.0059092	0.000398	8.34E-09
1431	72.628708	0.003072	0.069868	0.0050056	0.000333	1.30E-08
1432	74.303136	0.0017188	0.0011372	8.36E-05	2.40E-06	1.24E-08
1433	74.025968	0.0031592	0.0607592	0.0041534	0.0002438	1.14E-08
1434	72.3366025	0.001905	0.008327	0.000535	1.93E-05	1.00E-08
1435	73.382746	0.0026678	0.0185556	0.001276	5.38E-05	6.53E-09
1436	73.114052	0.0030242	0.049445	0.0035148	0.0001944	8.01E-09
1437	73.51209	0.0025064	0.0261982	0.0018166	8.88E-05	7.92E-09
1438	72.871528	0.0019226	0.0158464	0.0010942	5.12E-05	1.48E-08
1439	73.611648	0.0025978	0.0481714	0.0033742	0.0001996	1.45E-08
1440	70.3600725	0.00333625	0.0669075	0.00477175	0.0002725	9.04E-09
1441	70.100712	0.002459	0.024154	0.0016656	7.90E-05	8.14E-09
1442	70.66888	0.002637	0.0253572	0.0016538	7.18E-05	1.33E-08
1443	71.073658	0.0028972	0.0501284	0.003365	0.0001884	1.02E-08
1444	71.717692	0.0036384	0.0744262	0.0052978	0.0003346	1.05E-08
1445	71.1678575	0.00285775	0.06017225	0.004129	0.00022575	1.31E-08
1446	72.045324	0.001313	0.0135674	0.0008908	4.00E-05	1.66E-08
1447	71.070628	0.0031074	0.0396414	0.0027284	0.000142	8.97E-09
1448	71.832548	0.0051292	0.1999774	0.01443	0.001174	1.25E-08
1449	71.672734	0.0046614	0.1282658	0.0091804	0.000683	1.23E-08
1450	71.3825375	0.00202625	0.0230745	0.001484	6.60E-05	1.09E-08
1451	70.6442	0.0022052	0.0065928	0.0004464	2.00E-05	2.33E-08
1452	69.905312	0.0031236	0.0679204	0.0045856	0.0002614	1.17E-08
1453	70.865482	0.0046564	0.127065	0.0090084	0.0006194	1.26E-08
1454	70.65174	0.00710225	0.2835655	0.02118925	0.002103	1.20E-08
1455	69.668234	0.0037922	0.1096764	0.0077902	0.0006122	1.13E-08
1456	69.331924	0.0049758	0.134538	0.0097664	0.0007346	1.43E-08
1457	70.181985	0.0062475	0.2089315	0.0151715	0.0014055	1.19E-08
1458	70.896372	0.0060478	0.2614044	0.0193486	0.0019828	1.36E-08
1459	71.234524	0.0081488	0.3140714	0.0233456	0.0025808	1.19E-08
1460	70.413464	0.004252	0.1198154	0.0087424	0.0008152	1.21E-08
1461	70.049025	0.00448325	0.14167	0.00986525	0.0007035	1.62E-08
1462	69.50071	0.0062792	0.2248854	0.016445	0.0015994	1.33E-08
1463	68.726466	0.0030992	0.0589962	0.0039902	0.0002692	1.93E-08
1464	68.9418375	0.00722925	0.32734575	0.024392	0.00251525	1.54E-08
1465	69.969046	0.0049376	0.1936038	0.0143406	0.0015434	2.03E-08
1466	68.676444	0.0033252	0.0932278	0.0063196	0.0004128	1.71E-08
1467	70.02854	0.00277225	0.04492775	0.00283625	0.0001425	1.58E-08
1468	68.539806	0.0043862	0.1200134	0.008519	0.0006314	1.49E-08
1469	69.6036125	0.004691	0.1535125	0.01089075	0.00089375	1.79E-08
1470	69.317038	0.0037112	0.0509038	0.0033264	0.0001774	1.74E-08
1471	68.148194	0.0018172	0.025187	0.0015594	8.20E-05	1.35E-08
1472	67.95622	0.00268775	0.05200775	0.003449	0.00017925	3.01E-08
1473	68.548844	0.0032904	0.0922674	0.0061704	0.000385	1.84E-08
1474	66.193586	0.0054966	0.2066802	0.0149578	0.0016296	1.82E-08
1475	67.4700875	0.00842225	0.37900625	0.02838175	0.0033945	1.75E-08
1476	68.055808	0.0041432	0.1140748	0.0079916	0.0006212	1.64E-08
1477	68.05325	0.0029615	0.061127	0.0041445	0.00023575	2.07E-08
1478	66.946202	0.0037122	0.1072094	0.0075328	0.0006092	2.00E-08
1479	67.9434425	0.0064105	0.253076	0.0182435	0.00177825	2.01E-08
1480	68.41761	0.0029858	0.0791724	0.0053214	0.0003704	1.77E-08
1481	67.342232	0.0054502	0.2267408	0.0161538	0.0015392	2.13E-08
1482	68.0443525	0.003664	0.09855425	0.00676575	0.0005885	1.75E-08
1483	66.718826	0.0079262	0.3033786	0.0220408	0.0024398	1.85E-08
1484	66.7802075	0.007006	0.27516775	0.02019525	0.0023735	1.95E-08
1485	68.301372	0.0065068	0.2227292	0.0162796	0.0017532	1.86E-08
1486	67.4984375	0.00679925	0.25059725	0.0177235	0.0017825	2.07E-08
1487	66.712506	0.0047256	0.0888338	0.006404	0.0004926	1.72E-08
1488	57.439265	0.005942	0.181433	0.01289175	0.0011745	2.12E-08
