site_id       plot_id       grid_id       latitude      long          elev          slope         aspect        area          lat_c                 lon_c                 northing      easting       estbl_by                  tree_ht       sitedesc
6             " "           " "           48.134445     92.251946     1380          .             .             .             "48  8  4"            "92 15  7"            .             .             " "                       .             " " 
8             " "           " "           48.103611     92.06778      1370          .             .             .             "48  6 13"            "92  4  4"            .             .             " "                       60            "medium dense jack pine over black spruce" 
10            " "           " "           48.101944     92.063889     1370          .             .             .             "48  6  7"            "92  3 50"            .             .             " "                       70            "mature jack pine over mixed species" 
12            " "           " "           48.078331     91.959999     1430          .             .             .             "48  4 42"            "91 57 36"            .             .             " "                       20            "sparse, low black spruce" 
13            " "           " "           48.077778     91.954445     1480          .             .             .             "48  4 40"            "91 57 16"            .             .             " "                       .             "medium density red pine" 
14            " "           " "           48.136112     92.306671     1360          .             .             .             "48  8 10"            "92 18 24"            .             .             " "                       60            "dense, mature black spruce" 
15            " "           " "           48.137222     92.307503     1360          .             .             .             "48  8 14"            "92 18 27"            .             .             " "                       60            "dense, mature black spruce" 
16            " "           " "           48.131943     92.250832     1380          .             .             .             "48  7 55"            "92 15  3"            .             .             " "                       60            "medium density mature aspen" 
17            " "           " "           .             .             .             .             .             .             " "                   " "                   .             .             " "                       .             " " 
18            " "           " "           48.079166     91.959999     1430          .             .             .             "48  4 45"            "91 57 36"            .             .             " "                       25            "sparse, low black spruce" 
19            " "           " "           48.080277     91.959999     1430          .             .             .             "48  4 49"            "91 57 36"            .             .             " "                       25            "sparse, low black spruce" 
20            " "           " "           48.105        92.042778     1420          .             .             .             "48  6 18"            "92  2 34"            .             .             " "                       45            "medium density aspen, mixed" 
21            " "           " "           48.09972      92.016388     1440          .             .             .             "48  5 59"            "92  0 59"            .             .             " "                       65            "medium to high density aspen" 
22            " "           " "           48.098888     92.016388     1440          .             .             .             "48  5 56"            "92  0 59"            .             .             " "                       50            "high density aspen" 
23            " "           " "           48.137501     92.287499     1360          .             .             .             "48  8 15"            "92 17 15"            .             .             " "                       .             "water site,Lake Jeanette" 
24            " "           " "           48.137501     92.133331     1380          .             .             .             "48  8 15"            "92  8  0"            .             .             " "                       .             "water site, Meander Lake" 
25            " "           " "           48.083332     92            1410          .             .             .             "48  5  0"            "92  0  0"            .             .             " "                       .             "water site, Big Lake" 
26            " "           " "           48.075001     91.945831     1460          .             .             .             "48  4 30"            "91 56 45"            .             .             " "                       .             "water site, Ed Shave Lake" 
27            " "           " "           0             0             1370          .             .             .             " "                   " "                   .             .             " "                       .             "water site" 
28            " "           " "           0             0             1390          .             .             .             " "                   " "                   .             .             " "                       .             "water site" 
30            " "           " "           48.072777     92.129166     1420          .             .             .             "48  4 22"            "92  7 45"            .             .             " "                       .             "medium density red pine" 
36            " "           " "           47.9925       91.909721     1500          .             .             .             "47 59 33"            "91 54 35"            .             .             " "                       .             "medium density aspen, mixed" 
37            " "           " "           48.114445     92.158333     1410          .             .             .             "48  6 52"            "92  9 30"            .             .             " "                       .             "medium density aspen" 
38            " "           " "           48.122498     92.165001     1440          .             .             .             "48  7 21"            "92  9 54"            .             .             " "                       30            "low to medium density black spruce" 
39            " "           " "           47.99778      91.920273     1440          .             .             .             "47 59 52"            "91 55 13"            .             .             " "                       20            "low to medium density black spruce" 
40            " "           " "           .             .             .             .             .             .             " "                   " "                   .             .             " "                       .             " " 
41            " "           " "           48.006943     91.929443     1400          .             .             .             "48  0 25"            "91 55 46"            .             .             " "                       60            "high density black spruce" 
42            " "           " "           48.006943     91.92833      1400          .             .             .             "48  0 25"            "91 55 42"            .             .             " "                       60            "medium density black spruce" 
43            " "           " "           48.021389     91.918884     1440          .             .             .             "48  1 17"            "91 55  8"            .             .             " "                       60            "medium density black spruce" 
45            " "           " "           48.011112     91.838333     1360          .             .             .             "48  0 40"            "91 50 18"            .             .             " "                       40            "medium density black spruce" 
46            " "           " "           48.011112     91.836945     1360          .             .             .             "48  0 40"            "91 50 13"            .             .             " "                       40            "medium density black spruce" 
47            " "           " "           48.016945     91.883888     1500          .             .             .             "48  1  1"            "91 53  2"            .             .             " "                       35            "medium density black spruce" 
48            " "           " "           48.017223     91.891388     1520          .             .             .             "48  1  2"            "91 53 29"            .             .             " "                       50            "medium density black spruce" 
49            " "           " "           48.018055     91.890556     1500          .             .             .             "48  1  5"            "91 53 26"            .             .             " "                       35            "medium density black spruce" 
50            " "           " "           48.013889     91.895828     1480          .             .             .             "48  0 50"            "91 53 45"            .             .             " "                       35            "low density black spruce" 
51            " "           " "           47.999168     91.922501     1440          .             .             .             "47 59 57"            "91 55 21"            .             .             " "                       25            "low density black spruce" 
52            " "           " "           48            91.921944     1440          .             .             .             "48  0  0"            "91 55 19"            .             .             " "                       60            "low density black spruce" 
53            " "           " "           48.003887     91.917496     1450          .             .             .             "48  0 14"            "91 55  3"            .             .             " "                       .             "medium density red pine" 
54            " "           " "           48.00528      91.917496     1450          .             .             .             "48  0 19"            "91 55  3"            .             .             " "                       35            "low density black spruce" 
55            " "           " "           48.003613     91.921944     1450          .             .             .             "48  0 13"            "91 55 19"            .             .             " "                       40            "medium density black spruce" 
56            " "           " "           48.038334     91.92305      1430          .             .             .             "48  2 18"            "91 55 23"            .             .             " "                       .             "medium density black spruce" 
57            " "           " "           48.128887     92.304169     1360          .             .             .             "48  7 44"            "92 18 15"            .             .             " "                       .             "high density black spruce" 
58            " "           " "           48.133331     92.321663     1360          .             .             .             "48  7 60"            "92 19 18"            .             .             " "                       40            "low density tamarack and black spruce" 
59            " "           " "           48.131664     92.320557     1360          .             .             .             "48  7 54"            "92 19 14"            .             .             " "                       45            "low density black spruce" 
60            " "           " "           48.127777     92.251389     1360          .             .             .             "48  7 40"            "92 15  5"            .             .             " "                       .             "low density black spruce" 
61            " "           " "           48.130554     92.043892     1400          .             .             .             "48  7 50"            "92  2 38"            .             .             " "                       .             "low density, young jack pine" 
62            " "           " "           48.082222     91.964439     1430          .             .             .             "48  4 56"            "91 57 52"            .             .             " "                       35            "low density black spruce" 
63            " "           " "           48.084164     91.959717     0             .             .             .             "48  5  3"            "91 57 35"            .             .             " "                       .             "low density black spruce" 
64            " "           " "           48.097221     91.973892     1430          .             .             .             "48  5 50"            "91 58 26"            .             .             " "                       35            "small growth, low density black spruce" 
65            " "           " "           48.104164     92.026115     1430          .             .             .             "48  6 15"            "92  1 34"            .             .             " "                       35            "medium density red pine" 
66            " "           " "           48.105        92.028893     1450          .             .             .             "48  6 18"            "92  1 44"            .             .             " "                       35            "medium density red pine" 
67            " "           " "           48.103333     92.026115     1430          .             .             .             "48  6 12"            "92  1 34"            .             .             " "                       30            "medium density red pine" 
68            " "           " "           48.102497     92.022224     1425          .             .             .             "48  6  9"            "92  1 20"            .             .             " "                       45            "high density black spruce" 
69            " "           " "           48.111389     92.147217     1430          .             .             .             "48  6 41"            "92  8 50"            .             .             " "                       20            "high density, young aspen" 
70            " "           " "           48.110275     92.146668     0             .             .             .             "48  6 37"            "92  8 48"            .             .             " "                       20            "high density, young aspen" 
71            " "           " "           48.106667     92.148056     1450          .             .             .             "48  6 24"            "92  8 53"            .             .             " "                       25            "high density, young aspen" 
72            " "           " "           48.168613     92.499718     1300          .             .             .             "48 10  7"            "92 29 59"            .             .             " "                       80            "high density, large aspen" 
73            " "           " "           48.169724     92.501389     1250          .             .             .             "48 10 11"            "92 30  5"            .             .             " "                       80            "high density, large aspen" 
74            " "           " "           48.1675       92.504166     1325          .             .             .             "48 10  3"            "92 30 15"            .             .             " "                       80            "high density, large aspen" 
75            " "           " "           48.164722     92.505837     1300          .             .             .             "48  9 53"            "92 30 21"            .             .             " "                       80            "medium density, large aspen" 
76            " "           " "           48.165279     92.50222      1250          .             .             .             "48  9 55"            "92 30  8"            .             .             " "                       60            "medium density aspen" 
77            " "           " "           48.1525       92.438057     1320          .             .             .             "48  9  9"            "92 26 17"            .             .             " "                       80            "high density, large aspen" 
78            " "           " "           48.151947     92.440002     1280          .             .             .             "48  9  7"            "92 26 24"            .             .             " "                       80            "high density aspen" 
79            " "           " "           47.973057     91.768616     1400          .             .             .             "47 58 23"            "91 46  7"            .             .             " "                       85            "medium density,large aspen,some birch" 
80            " "           " "           47.972221     91.768616     1400          .             .             .             "47 58 20"            "91 46  7"            .             .             " "                       80            "medium density aspen, birch" 
81            " "           " "           47.978611     91.813889     1400          .             .             .             "47 58 43"            "91 48 50"            .             .             " "                       85            "high density, large aspen" 
82            " "           " "           47.977501     91.814728     1410          .             .             .             "47 58 39"            "91 48 53"            .             .             " "                       85            "high density, large aspen" 
83            " "           " "           47.976666     91.815559     1410          .             .             .             "47 58 36"            "91 48 56"            .             .             " "                       85            "high density, large aspen" 
84            " "           " "           48.114166     92.126389     1500          .             .             .             "48  6 51"            "92  7 35"            .             .             " "                       15            "very dense, small aspen" 
85            " "           " "           48.114445     92.127228     1510          .             .             .             "48  6 52"            "92  7 38"            .             .             " "                       65            "medium density, medium size aspen" 
86            " "           " "           47.983612     91.885277     1520          .             .             .             "47 59  1"            "91 53  7"            .             .             " "                       15            "low density aspen" 
87            " "           " "           48.12833      92.123894     1380          .             .             .             "48  7 42"            "92  7 26"            .             .             " "                       20            "low density aspen" 
88            " "           " "           48.103054     92.152504     1465          .             .             .             "48  6 11"            "92  9  9"            .             .             " "                       25            "low density, young aspen" 
89            " "           " "           48.118053     92.155281     1450          .             .             .             "48  7  5"            "92  9 19"            .             .             " "                       20            "low density aspen,with maple,oak,birch" 
90            " "           " "           48.15778      92.369446     1380          .             .             .             "48  9 28"            "92 22 10"            .             .             " "                       80            "medium density aspen" 
91            " "           " "           48.152226     92.365273     1380          .             .             .             "48  9  8"            "92 21 55"            .             .             " "                       80            "high density aspen" 
92            " "           " "           48.159168     92.446114     1260          .             .             .             "48  9 33"            "92 26 46"            .             .             " "                       85            "high density aspen" 
93            " "           " "           48.159725     92.445282     1285          .             .             .             "48  9 35"            "92 26 43"            .             .             " "                       90            "high density aspen" 
94            " "           " "           48.011391     91.845833     1400          .             .             .             "48  0 41"            "91 50 45"            .             .             " "                       15            "low density, young aspen" 
95            " "           " "           48.006111     91.847778     1395          .             .             .             "48  0 22"            "91 50 52"            .             .             " "                       15            "low density aspen" 
96            " "           " "           47.970833     91.76667      1400          .             .             .             "47 58 15"            "91 46  0"            .             .             " "                       80            "medium density aspen" 
97            " "           " "           47.972221     91.765831     1410          .             .             .             "47 58 20"            "91 45 57"            .             .             " "                       80            "medium density aspen, open understory" 
98            " "           " "           48.00639      91.849724     1390          .             .             .             "48  0 23"            "91 50 59"            .             .             " "                       70            "medium density aspen" 
99            " "           " "           48.012501     91.840561     1440          .             .             .             "48  0 45"            "91 50 26"            .             .             " "                       20            "low density,young aspen,dense understory" 
100           " "           " "           48.002777     91.833336     1360          .             .             .             "48  0 10"            "91 49 60"            .             .             " "                       .             "high density black spruce" 
101           " "           " "           48.009445     91.835281     1380          .             .             .             "48  0 34"            "91 50  7"            .             .             " "                       .             "high density black spruce" 
102           " "           " "           48.102497     92.020561     1430          .             .             .             "48  6  9"            "92  1 14"            .             .             " "                       50            "high density black spruce" 
103           " "           " "           48.0975       91.974442     1450          .             .             .             "48  5 51"            "91 58 28"            .             .             " "                       45            "low density black spruce" 
104           " "           " "           48.098888     91.974442     1440          .             .             .             "48  5 56"            "91 58 28"            .             .             " "                       30            "low density black spruce" 
105           " "           " "           48.077221     92.071388     1375          .             .             .             "48  4 38"            "92  4 17"            .             .             " "                       50            "high density black spruce" 
106           " "           " "           48.014999     91.892777     1520          .             .             .             "48  0 54"            "91 53 34"            .             .             " "                       60            "high density jack pine and aspen mix" 
107           " "           " "           48.013889     91.893608     1520          .             .             .             "48  0 50"            "91 53 37"            .             .             " "                       60            "high density jack pine and aspen mix" 
108           " "           " "           48.006111     91.882782     1530          .             .             .             "48  0 22"            "91 52 58"            .             .             " "                       60            "high density jack pine and aspen mix" 
109           " "           " "           48            91.884445     1520          .             .             .             " "                   " "                   .             .             " "                       60            "high density jack pine and aspen mix" 
110           " "           " "           48            91.879448     1500          .             .             .             " "                   " "                   .             .             " "                       60            "high density jack pine and aspen mix" 
111           " "           " "           48.015835     91.88028      1500          .             .             .             "48  0 57"            "91 52 49"            .             .             " "                       60            "high density jack pine and aspen mix" 
112           " "           " "           48.015556     91.876389     1500          .             .             .             "48  0 56"            "91 52 35"            .             .             " "                       60            "high density jack pine and aspen mix" 
113           " "           " "           48.016388     91.870277     1440          .             .             .             "48  0 59"            "91 52 13"            .             .             " "                       60            "high density jack pine and aspen mix" 
114           " "           " "           48.016388     91.870834     1460          .             .             .             "48  0 59"            "91 52 15"            .             .             " "                       60            "high density jack pine and aspen mix" 
115           " "           " "           48.013889     91.871117     1440          .             .             .             "48  0 50"            "91 52 16"            .             .             " "                       60            "high density jack pine and aspen mix" 
116           " "           " "           47.747223     91.970001     1480          .             .             .             "47 44 50"            "91 58 12"            .             .             " "                       60            "high density jack pine" 
117           " "           " "           47.715836     91.989716     1460          .             .             .             "47 42 57"            "91 59 23"            .             .             " "                       60            "high density jack pine" 
118           " "           " "           47.71611      91.990273     1460          .             .             .             "47 42 58"            "91 59 25"            .             .             " "                       60            "high density jack pine" 
119           " "           " "           47            91.84111      1530          .             .             .             "47 40 49"            "91 50 28"            .             .             " "                       60            "high density jack pine" 
120           " "           " "           47            91.840004     1530          .             .             .             "47 40 45"            "91 50 24"            .             .             " "                       60            "high density jack pine" 
121           " "           " "           47            91.83889      1530          .             .             .             "47 40 47"            "91 50 20"            .             .             " "                       60            "high density jack pine" 
122           " "           " "           47            91.840279     1530          .             .             .             "47 40 49"            "91 50 25"            .             .             " "                       60            "high density jack pine" 
123           " "           " "           47            91.84111      1540          .             .             .             "47 40 44"            "91 50 28"            .             .             " "                       60            "high density jack pine" 
124           " "           " "           47            91.794724     1640          .             .             .             "47 39 27"            "91 47 41"            .             .             " "                       15            "low density jack pine" 
125           " "           " "           47            91.772781     1610          .             .             .             "47 39 45"            "91 47 32"            .             .             " "                       15            "low density jack pine" 
300           "1"           " "           .             .             .             5             -999          700           " "                   " "                   5331986       551783        "C.JARVIS"                .             " " 
300           "2"           " "           .             .             .             0             -999          700           " "                   " "                   5332048       551843        "C.JARVIS"                .             " " 
300           "3"           " "           .             .             .             0             -999          700           " "                   " "                   5331926       551856        "C.JARVIS"                .             " " 
300           "4"           " "           .             .             .             5             -999          700           " "                   " "                   5331931       551716        "C.JARVIS"                .             " " 
300           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5332034       551733        "C.JARVIS"                .             " " 
301           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5330835       552441        "C.JARVIS"                .             " " 
301           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5330890       552490        "C.JARVIS"                .             " " 
301           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5330756       552503        "C.JARVIS"                .             " " 
301           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5330767       552369        "C.JARVIS"                .             " " 
301           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5330889       552361        "C.JARVIS"                .             " " 
302           "1"           " "           .             .             .             0             -999          700           " "                   " "                   5331363       551593        "C.JARVIS"                .             " " 
302           "2"           " "           .             .             .             0             -999          700           " "                   " "                   5331437       551659        "C.JARVIS"                .             " " 
302           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5331315       551660        "C.JARVIS"                .             " " 
302           "4"           " "           .             .             .             0             -999          700           " "                   " "                   5331307       551520        "C.JARVIS"                .             " " 
302           "5"           " "           .             .             .             0             -999          700           " "                   " "                   5331423       551525        "C.JARVIS"                .             " " 
303           "1"           " "           .             .             .             0             -999          700           " "                   " "                   5331296       551593        "C.JARVIS"                .             " " 
303           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5331296       551593        "C.JARVIS"                .             " " 
303           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5331296       551593        "C.JARVIS"                .             " " 
303           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5331296       551593        "C.JARVIS"                .             " " 
303           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5331296       551593        "C.JARVIS"                .             " " 
304           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5331019       555626        "C.JARVIS"                .             " " 
304           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5331074       555699        "C.JARVIS"                .             " " 
304           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5330959       555700        "C.JARVIS"                .             " " 
304           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5330951       555572        "C.JARVIS"                .             " " 
304           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5331061       555571        "C.JARVIS"                .             " " 
305           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5333179       555350        "C.JARVIS"                .             " " 
305           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5332106       555350        "C.JARVIS"                .             " " 
305           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5332106       555350        "C.JARVIS"                .             " " 
305           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5332106       555350        "C.JARVIS"                .             " " 
305           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5332106       555350        "C.JARVIS"                .             " " 
306           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5332106       559193        "C.JARVIS"                .             " " 
306           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5332173       559260        "C.JARVIS"                .             " " 
306           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5332040       559279        "C.JARVIS"                .             " " 
306           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5332051       559139        "C.JARVIS"                .             " " 
306           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5332173       559132        "C.JARVIS"                .             " " 
307           "1"           " "           .             .             .             5             135           700           " "                   " "                   5330701       563583        "C.JARVIS"                .             " " 
307           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5330781       563662        "C.JARVIS"                .             " " 
307           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5330641       563681        "C.JARVIS"                .             " " 
307           "4"           " "           .             .             .             15            80            700           " "                   " "                   5330622       563517        "C.JARVIS"                .             " " 
307           "5"           " "           .             .             .             10            90            700           " "                   " "                   5330774       563510        "C.JARVIS"                .             " " 
308           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5331236       562424        "C.JARVIS"                .             " " 
308           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5331291       562484        "C.JARVIS"                .             " " 
308           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5331182       562491        "C.JARVIS"                .             " " 
308           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5331169       562363        "C.JARVIS"                .             " " 
308           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5331291       562381        "C.JARVIS"                .             " " 
309           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5331941       563350        "C.JARVIS"                .             " " 
309           "2"           " "           .             .             .             10            36            700           " "                   " "                   5332021       563423        "C.JARVIS"                .             " " 
309           "3"           " "           .             .             .             10            160           700           " "                   " "                   5331875       563424        "C.JARVIS"                .             " " 
309           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5331862       563278        "C.JARVIS"                .             " " 
309           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5332002       563283        "C.JARVIS"                .             " " 
310           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5328762       563457        "C.JARVIS"                .             " " 
310           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5328830       563535        "C.JARVIS"                .             " " 
310           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5328709       563544        "C.JARVIS"                .             " " 
310           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5328717       563391        "C.JARVIS"                .             " " 
310           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5328839       563388        "C.JARVIS"                .             " " 
311           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5328002       569365        "C.JARVIS"                .             " " 
311           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5328064       569443        "C.JARVIS"                .             " " 
311           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5327930       569439        "C.JARVIS"                .             " " 
311           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5327945       569287        "C.JARVIS"                .             " " 
311           "5"           " "           .             .             .             5             300           700           " "                   " "                   5328049       569284        "C.JARVIS"                .             " " 
312           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5327806       569637        "C.JARVIS"                .             " " 
312           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5327869       569709        "C.JARVIS"                .             " " 
312           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5327741       569699        "C.JARVIS"                .             " " 
312           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5327744       569559        "C.JARVIS"                .             " " 
312           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5327860       569581        "C.JARVIS"                .             " " 
313           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5328198       571238        "C.JARVIS"                .             " " 
313           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5328278       571303        "C.JARVIS"                .             " " 
313           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5328132       571300        "C.JARVIS"                .             " " 
313           "4"           " "           .             .             .             8             150           700           " "                   " "                   5328129       571148        "C.JARVIS"                .             " " 
313           "5"           " "           .             .             .             12            50            700           " "                   " "                   5328281       571151        "C.JARVIS"                .             " " 
314           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5333206       545850        "C.JARVIS"                .             " " 
314           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5333321       545930        "C.JARVIS"                .             " " 
314           "3"           " "           .             .             .             20            315           700           " "                   " "                   5333175       545930        "C.JARVIS"                .             " " 
314           "4"           " "           .             .             .             5             200           700           " "                   " "                   5333176       545801        "C.JARVIS"                .             " " 
314           "5"           " "           .             .             .             5             315           700           " "                   " "                   5333310       545808        "C.JARVIS"                .             " " 
315           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5334015       541103        "C.JARVIS"                .             " " 
315           "2"           " "           .             .             .             30            270           700           " "                   " "                   5334063       541170        "C.JARVIS"                .             " " 
315           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5333947       541170        "C.JARVIS"                .             " " 
315           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5333948       541054        "C.JARVIS"                .             " " 
315           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5334070       541054        "C.JARVIS"                .             " " 
316           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5328753       548960        "C.JARVIS"                .             " " 
316           "2"           " "           .             .             .             5             292           700           " "                   " "                   5328807       549027        "C.JARVIS"                .             " " 
316           "3"           " "           .             .             .             5             102           700           " "                   " "                   5328698       549021        "C.JARVIS"                .             " " 
316           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5328692       548893        "C.JARVIS"                .             " " 
316           "5"           " "           .             .             .             15            315           700           " "                   " "                   5328808       548893        "C.JARVIS"                .             " " 
317           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5325124       548589        "C.JARVIS"                .             " " 
317           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5325178       548638        "C.JARVIS"                .             " " 
317           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5325069       548644        "C.JARVIS"                .             " " 
317           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5325075       548522        "C.JARVIS"                .             " " 
317           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5325185       548528        "C.JARVIS"                .             " " 
318           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5323185       546594        "C.JARVIS"                .             " " 
318           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5323270       546624        "C.JARVIS"                .             " " 
318           "3"           " "           .             .             .             5             247           700           " "                   " "                   5323142       546630        "C.JARVIS"                .             " " 
318           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5323136       546533        "C.JARVIS"                .             " " 
318           "5"           " "           .             .             .             10            292           700           " "                   " "                   5323258       546533        "C.JARVIS"                .             " " 
319           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5321200       544949        "C.JARVIS"                .             " " 
319           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5321249       545003        "C.JARVIS"                .             " " 
319           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5321152       545004        "C.JARVIS"                .             " " 
319           "4"           " "           .             .             .             -999          90            700           " "                   " "                   5321151       544894        "C.JARVIS"                .             " " 
319           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5321254       544887        "C.JARVIS"                .             " " 
320           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5320418       547352        "C.JARVIS"                .             " " 
320           "2"           " "           .             .             .             20            67            700           " "                   " "                   5320473       547419        "C.JARVIS"                .             " " 
320           "3"           " "           .             .             .             40            225           700           " "                   " "                   5320363       547419        "C.JARVIS"                .             " " 
320           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5320357       547291        "C.JARVIS"                .             " " 
320           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5320473       547297        "C.JARVIS"                .             " " 
321           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5328837       566684        "C.JARVIS"                .             " " 
321           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5328899       566762        "C.JARVIS"                .             " " 
321           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5328765       566758        "C.JARVIS"                .             " " 
321           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5328756       566612        "C.JARVIS"                .             " " 
321           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5328909       566615        "C.JARVIS"                .             " " 
322           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5327677       573211        "C.JARVIS"                .             " " 
322           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5327770       573283        "C.JARVIS"                .             " " 
322           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5327594       573299        "C.JARVIS"                .             " " 
322           "4"           " "           .             .             .             5             90            700           " "                   " "                   5327597       573140        "C.JARVIS"                .             " " 
322           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5327773       573130        "C.JARVIS"                .             " " 
323           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5326155       562965        "C.JARVIS"                .             " " 
323           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5326218       563024        "C.JARVIS"                .             " " 
323           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5326065       563028        "C.JARVIS"                .             " " 
323           "4"           " "           .             .             .             10            315           700           " "                   " "                   5326062       562876        "C.JARVIS"                .             " " 
323           "5"           " "           .             .             .             -999          -999          700           " "                   " "                   5326214       562890        "C.JARVIS"                .             " " 
324           "1"           " "           .             .             .             -999          -999          700           " "                   " "                   5324064       564398        "C.JARVIS"                .             " " 
324           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5324127       564476        "C.JARVIS"                .             " " 
324           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5324005       564479        "C.JARVIS"                .             " " 
324           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5324002       564345        "C.JARVIS"                .             " " 
324           "5"           " "           .             .             .             15            180           700           " "                   " "                   5324130       564342        "C.JARVIS"                .             " " 
325           "1"           " "           .             .             .             5             22            700           " "                   " "                   5326513       567427        "C.JARVIS"                .             " " 
325           "2"           " "           .             .             .             -999          -999          700           " "                   " "                   5326576       567505        "C.JARVIS"                .             " " 
325           "3"           " "           .             .             .             -999          -999          700           " "                   " "                   5326423       567508        "C.JARVIS"                .             " " 
325           "4"           " "           .             .             .             -999          -999          700           " "                   " "                   5326420       567337        "C.JARVIS"                .             " " 
